,actor_name,path
2772,Hans_Blix,.\data\lfw-deepfunneled\Hans_Blix\Hans_Blix_0028.jpg
2678,Dominique_de_Villepin,.\data\lfw-deepfunneled\Dominique_de_Villepin\Dominique_de_Villepin_0012.jpg
1785,Donald_Rumsfeld,.\data\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0022.jpg
4369,Adrien_Brody,.\data\lfw-deepfunneled\Adrien_Brody\Adrien_Brody_0006.jpg
6548,Colin_Powell,.\data\lfw-deepfunneled\Colin_Powell\Colin_Powell_0084.jpg
4821,Tony_Blair,.\data\lfw-deepfunneled\Tony_Blair\Tony_Blair_0053.jpg
7759,Bill_Clinton,.\data\lfw-deepfunneled\Bill_Clinton\Bill_Clinton_0009.jpg
3239,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0302.jpg
6497,Bill_Graham,.\data\lfw-deepfunneled\Bill_Graham\Bill_Graham_0001.jpg
8371,Colin_Powell,.\data\lfw-deepfunneled\Colin_Powell\Colin_Powell_0126.jpg
6621,Ricardo_Lagos,.\data\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0009.jpg
6374,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0244.jpg
7585,Julie_Gerberding,.\data\lfw-deepfunneled\Julie_Gerberding\Julie_Gerberding_0004.jpg
2011,Jiang_Zemin,.\data\lfw-deepfunneled\Jiang_Zemin\Jiang_Zemin_0017.jpg
2452,Taha_Yassin_Ramadan,.\data\lfw-deepfunneled\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0013.jpg
1716,Colin_Powell,.\data\lfw-deepfunneled\Colin_Powell\Colin_Powell_0123.jpg
9002,Wen_Jiabao,.\data\lfw-deepfunneled\Wen_Jiabao\Wen_Jiabao_0011.jpg
2703,Silvio_Berlusconi,.\data\lfw-deepfunneled\Silvio_Berlusconi\Silvio_Berlusconi_0007.jpg
8910,Junichiro_Koizumi,.\data\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0023.jpg
177,Jean_Charest,.\data\lfw-deepfunneled\Jean_Charest\Jean_Charest_0009.jpg
614,Pete_Sampras,.\data\lfw-deepfunneled\Pete_Sampras\Pete_Sampras_0001.jpg
7430,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0214.jpg
5250,Ariel_Sharon,.\data\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0035.jpg
2179,Andre_Agassi,.\data\lfw-deepfunneled\Andre_Agassi\Andre_Agassi_0029.jpg
2640,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0482.jpg
8640,Donald_Rumsfeld,.\data\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0081.jpg
6912,Rubens_Barrichello,.\data\lfw-deepfunneled\Rubens_Barrichello\Rubens_Barrichello_0012.jpg
5253,Igor_Ivanov,.\data\lfw-deepfunneled\Igor_Ivanov\Igor_Ivanov_0002.jpg
1649,John_Snow,.\data\lfw-deepfunneled\John_Snow\John_Snow_0009.jpg
3754,Bill_Clinton,.\data\lfw-deepfunneled\Bill_Clinton\Bill_Clinton_0013.jpg
3786,Tony_Blair,.\data\lfw-deepfunneled\Tony_Blair\Tony_Blair_0065.jpg
4218,Li_Peng,.\data\lfw-deepfunneled\Li_Peng\Li_Peng_0008.jpg
3629,Gordon_Brown,.\data\lfw-deepfunneled\Gordon_Brown\Gordon_Brown_0010.jpg
3512,Guillermo_Coria,.\data\lfw-deepfunneled\Guillermo_Coria\Guillermo_Coria_0007.jpg
7540,Spencer_Abraham,.\data\lfw-deepfunneled\Spencer_Abraham\Spencer_Abraham_0006.jpg
1819,Michael_Schumacher,.\data\lfw-deepfunneled\Michael_Schumacher\Michael_Schumacher_0007.jpg
6653,Lucio_Gutierrez,.\data\lfw-deepfunneled\Lucio_Gutierrez\Lucio_Gutierrez_0002.jpg
7842,Pete_Sampras,.\data\lfw-deepfunneled\Pete_Sampras\Pete_Sampras_0016.jpg
3624,Donald_Rumsfeld,.\data\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0010.jpg
7873,Gerhard_Schroeder,.\data\lfw-deepfunneled\Gerhard_Schroeder\Gerhard_Schroeder_0040.jpg
2441,Richard_Gephardt,.\data\lfw-deepfunneled\Richard_Gephardt\Richard_Gephardt_0001.jpg
2521,Julie_Gerberding,.\data\lfw-deepfunneled\Julie_Gerberding\Julie_Gerberding_0006.jpg
8184,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0147.jpg
8438,Tommy_Franks,.\data\lfw-deepfunneled\Tommy_Franks\Tommy_Franks_0004.jpg
4681,Vicente_Fox,.\data\lfw-deepfunneled\Vicente_Fox\Vicente_Fox_0007.jpg
3197,Sergey_Lavrov,.\data\lfw-deepfunneled\Sergey_Lavrov\Sergey_Lavrov_0006.jpg
5696,John_Negroponte,.\data\lfw-deepfunneled\John_Negroponte\John_Negroponte_0014.jpg
9103,Luiz_Inacio_Lula_da_Silva,.\data\lfw-deepfunneled\Luiz_Inacio_Lula_da_Silva\Luiz_Inacio_Lula_da_Silva_0028.jpg
8961,Charles_Taylor,.\data\lfw-deepfunneled\Charles_Taylor\Charles_Taylor_0001.jpg
3202,John_Allen_Muhammad,.\data\lfw-deepfunneled\John_Allen_Muhammad\John_Allen_Muhammad_0008.jpg
7208,Jack_Straw,.\data\lfw-deepfunneled\Jack_Straw\Jack_Straw_0015.jpg
6498,Colin_Powell,.\data\lfw-deepfunneled\Colin_Powell\Colin_Powell_0149.jpg
3394,Paul_Burrell,.\data\lfw-deepfunneled\Paul_Burrell\Paul_Burrell_0002.jpg
4154,Nestor_Kirchner,.\data\lfw-deepfunneled\Nestor_Kirchner\Nestor_Kirchner_0005.jpg
9099,Vladimir_Putin,.\data\lfw-deepfunneled\Vladimir_Putin\Vladimir_Putin_0048.jpg
1484,Jacques_Chirac,.\data\lfw-deepfunneled\Jacques_Chirac\Jacques_Chirac_0006.jpg
5452,Gray_Davis,.\data\lfw-deepfunneled\Gray_Davis\Gray_Davis_0016.jpg
5280,Hugo_Chavez,.\data\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0034.jpg
1878,Ariel_Sharon,.\data\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0040.jpg
7984,George_Robertson,.\data\lfw-deepfunneled\George_Robertson\George_Robertson_0009.jpg
2974,Joe_Lieberman,.\data\lfw-deepfunneled\Joe_Lieberman\Joe_Lieberman_0006.jpg
2600,Tom_Ridge,.\data\lfw-deepfunneled\Tom_Ridge\Tom_Ridge_0024.jpg
2097,Donald_Rumsfeld,.\data\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0064.jpg
3459,Renee_Zellweger,.\data\lfw-deepfunneled\Renee_Zellweger\Renee_Zellweger_0016.jpg
6402,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0359.jpg
4702,Jeremy_Greenstock,.\data\lfw-deepfunneled\Jeremy_Greenstock\Jeremy_Greenstock_0020.jpg
4513,Spencer_Abraham,.\data\lfw-deepfunneled\Spencer_Abraham\Spencer_Abraham_0004.jpg
9076,Ariel_Sharon,.\data\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0030.jpg
3812,Vladimir_Putin,.\data\lfw-deepfunneled\Vladimir_Putin\Vladimir_Putin_0015.jpg
5749,John_Paul_II,.\data\lfw-deepfunneled\John_Paul_II\John_Paul_II_0008.jpg
7917,Mahmoud_Abbas,.\data\lfw-deepfunneled\Mahmoud_Abbas\Mahmoud_Abbas_0012.jpg
6553,Jennifer_Aniston,.\data\lfw-deepfunneled\Jennifer_Aniston\Jennifer_Aniston_0009.jpg
903,Tom_Daschle,.\data\lfw-deepfunneled\Tom_Daschle\Tom_Daschle_0014.jpg
1896,Andy_Roddick,.\data\lfw-deepfunneled\Andy_Roddick\Andy_Roddick_0011.jpg
8431,George_HW_Bush,.\data\lfw-deepfunneled\George_HW_Bush\George_HW_Bush_0005.jpg
2379,Tony_Blair,.\data\lfw-deepfunneled\Tony_Blair\Tony_Blair_0051.jpg
9112,Tiger_Woods,.\data\lfw-deepfunneled\Tiger_Woods\Tiger_Woods_0020.jpg
729,Jacques_Chirac,.\data\lfw-deepfunneled\Jacques_Chirac\Jacques_Chirac_0029.jpg
444,Tom_Cruise,.\data\lfw-deepfunneled\Tom_Cruise\Tom_Cruise_0010.jpg
1312,Vladimir_Putin,.\data\lfw-deepfunneled\Vladimir_Putin\Vladimir_Putin_0034.jpg
2349,Halle_Berry,.\data\lfw-deepfunneled\Halle_Berry\Halle_Berry_0016.jpg
5496,Jean_Chretien,.\data\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0041.jpg
6201,Sylvester_Stallone,.\data\lfw-deepfunneled\Sylvester_Stallone\Sylvester_Stallone_0008.jpg
882,John_Abizaid,.\data\lfw-deepfunneled\John_Abizaid\John_Abizaid_0007.jpg
357,Richard_Myers,.\data\lfw-deepfunneled\Richard_Myers\Richard_Myers_0011.jpg
5224,Mike_Weir,.\data\lfw-deepfunneled\Mike_Weir\Mike_Weir_0009.jpg
3313,Hugo_Chavez,.\data\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0064.jpg
4838,Jennifer_Capriati,.\data\lfw-deepfunneled\Jennifer_Capriati\Jennifer_Capriati_0030.jpg
2761,Jose_Serra,.\data\lfw-deepfunneled\Jose_Serra\Jose_Serra_0007.jpg
4136,Rudolph_Giuliani,.\data\lfw-deepfunneled\Rudolph_Giuliani\Rudolph_Giuliani_0016.jpg
7658,Colin_Powell,.\data\lfw-deepfunneled\Colin_Powell\Colin_Powell_0017.jpg
710,Recep_Tayyip_Erdogan,.\data\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0002.jpg
1131,Tom_Hanks,.\data\lfw-deepfunneled\Tom_Hanks\Tom_Hanks_0010.jpg
7636,Gordon_Brown,.\data\lfw-deepfunneled\Gordon_Brown\Gordon_Brown_0011.jpg
4097,Tung_Chee-hwa,.\data\lfw-deepfunneled\Tung_Chee-hwa\Tung_Chee-hwa_0001.jpg
7177,John_Bolton,.\data\lfw-deepfunneled\John_Bolton\John_Bolton_0005.jpg
4598,Tony_Blair,.\data\lfw-deepfunneled\Tony_Blair\Tony_Blair_0079.jpg
824,Junichiro_Koizumi,.\data\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0004.jpg
8063,Megawati_Sukarnoputri,.\data\lfw-deepfunneled\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0015.jpg
8532,Muhammad_Ali,.\data\lfw-deepfunneled\Muhammad_Ali\Muhammad_Ali_0004.jpg
8500,Juan_Carlos_Ferrero,.\data\lfw-deepfunneled\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0011.jpg
4332,Bill_Clinton,.\data\lfw-deepfunneled\Bill_Clinton\Bill_Clinton_0006.jpg
8708,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0368.jpg
3612,Nicole_Kidman,.\data\lfw-deepfunneled\Nicole_Kidman\Nicole_Kidman_0001.jpg
1876,Tony_Blair,.\data\lfw-deepfunneled\Tony_Blair\Tony_Blair_0083.jpg
8420,Colin_Powell,.\data\lfw-deepfunneled\Colin_Powell\Colin_Powell_0196.jpg
3643,Gonzalo_Sanchez_de_Lozada,.\data\lfw-deepfunneled\Gonzalo_Sanchez_de_Lozada\Gonzalo_Sanchez_de_Lozada_0007.jpg
4043,Gerhard_Schroeder,.\data\lfw-deepfunneled\Gerhard_Schroeder\Gerhard_Schroeder_0023.jpg
7066,Amelie_Mauresmo,.\data\lfw-deepfunneled\Amelie_Mauresmo\Amelie_Mauresmo_0006.jpg
2982,Kim_Ryong-sung,.\data\lfw-deepfunneled\Kim_Ryong-sung\Kim_Ryong-sung_0006.jpg
8361,Amelie_Mauresmo,.\data\lfw-deepfunneled\Amelie_Mauresmo\Amelie_Mauresmo_0011.jpg
6870,Andre_Agassi,.\data\lfw-deepfunneled\Andre_Agassi\Andre_Agassi_0020.jpg
6500,Tony_Blair,.\data\lfw-deepfunneled\Tony_Blair\Tony_Blair_0018.jpg
8429,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0152.jpg
3954,Tony_Blair,.\data\lfw-deepfunneled\Tony_Blair\Tony_Blair_0109.jpg
1106,Laura_Bush,.\data\lfw-deepfunneled\Laura_Bush\Laura_Bush_0017.jpg
4924,Jacques_Chirac,.\data\lfw-deepfunneled\Jacques_Chirac\Jacques_Chirac_0011.jpg
3002,Jennifer_Aniston,.\data\lfw-deepfunneled\Jennifer_Aniston\Jennifer_Aniston_0017.jpg
76,Donald_Rumsfeld,.\data\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0070.jpg
5616,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0314.jpg
4955,Hu_Jintao,.\data\lfw-deepfunneled\Hu_Jintao\Hu_Jintao_0015.jpg
2596,John_Negroponte,.\data\lfw-deepfunneled\John_Negroponte\John_Negroponte_0022.jpg
3329,Richard_Gephardt,.\data\lfw-deepfunneled\Richard_Gephardt\Richard_Gephardt_0011.jpg
5906,John_Kerry,.\data\lfw-deepfunneled\John_Kerry\John_Kerry_0005.jpg
4937,Laura_Bush,.\data\lfw-deepfunneled\Laura_Bush\Laura_Bush_0034.jpg
2636,Tom_Hanks,.\data\lfw-deepfunneled\Tom_Hanks\Tom_Hanks_0007.jpg
3150,Kate_Hudson,.\data\lfw-deepfunneled\Kate_Hudson\Kate_Hudson_0003.jpg
2554,Renee_Zellweger,.\data\lfw-deepfunneled\Renee_Zellweger\Renee_Zellweger_0003.jpg
6902,Jean_Chretien,.\data\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0047.jpg
5206,Gonzalo_Sanchez_de_Lozada,.\data\lfw-deepfunneled\Gonzalo_Sanchez_de_Lozada\Gonzalo_Sanchez_de_Lozada_0004.jpg
6388,Colin_Powell,.\data\lfw-deepfunneled\Colin_Powell\Colin_Powell_0086.jpg
1311,Fernando_Gonzalez,.\data\lfw-deepfunneled\Fernando_Gonzalez\Fernando_Gonzalez_0007.jpg
71,Spencer_Abraham,.\data\lfw-deepfunneled\Spencer_Abraham\Spencer_Abraham_0013.jpg
410,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0492.jpg
4562,Juan_Carlos_Ferrero,.\data\lfw-deepfunneled\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0004.jpg
3524,Javier_Solana,.\data\lfw-deepfunneled\Javier_Solana\Javier_Solana_0010.jpg
5000,Ariel_Sharon,.\data\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0049.jpg
8057,Hugo_Chavez,.\data\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0048.jpg
8538,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0518.jpg
5707,Mahmoud_Abbas,.\data\lfw-deepfunneled\Mahmoud_Abbas\Mahmoud_Abbas_0015.jpg
7472,Jesse_Jackson,.\data\lfw-deepfunneled\Jesse_Jackson\Jesse_Jackson_0001.jpg
1887,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0061.jpg
4552,Anna_Kournikova,.\data\lfw-deepfunneled\Anna_Kournikova\Anna_Kournikova_0007.jpg
2897,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0522.jpg
1161,Junichiro_Koizumi,.\data\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0039.jpg
4853,Bill_McBride,.\data\lfw-deepfunneled\Bill_McBride\Bill_McBride_0008.jpg
945,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0142.jpg
4076,Nestor_Kirchner,.\data\lfw-deepfunneled\Nestor_Kirchner\Nestor_Kirchner_0004.jpg
8686,Donald_Rumsfeld,.\data\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0026.jpg
1068,Pierce_Brosnan,.\data\lfw-deepfunneled\Pierce_Brosnan\Pierce_Brosnan_0006.jpg
4912,Ann_Veneman,.\data\lfw-deepfunneled\Ann_Veneman\Ann_Veneman_0008.jpg
1922,Taha_Yassin_Ramadan,.\data\lfw-deepfunneled\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0011.jpg
4786,Leonardo_DiCaprio,.\data\lfw-deepfunneled\Leonardo_DiCaprio\Leonardo_DiCaprio_0004.jpg
7137,Jeb_Bush,.\data\lfw-deepfunneled\Jeb_Bush\Jeb_Bush_0006.jpg
7133,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0041.jpg
7824,Michael_Schumacher,.\data\lfw-deepfunneled\Michael_Schumacher\Michael_Schumacher_0009.jpg
1187,Pervez_Musharraf,.\data\lfw-deepfunneled\Pervez_Musharraf\Pervez_Musharraf_0017.jpg
2015,Jennifer_Lopez,.\data\lfw-deepfunneled\Jennifer_Lopez\Jennifer_Lopez_0020.jpg
6597,George_Clooney,.\data\lfw-deepfunneled\George_Clooney\George_Clooney_0004.jpg
518,Jack_Straw,.\data\lfw-deepfunneled\Jack_Straw\Jack_Straw_0009.jpg
415,John_Negroponte,.\data\lfw-deepfunneled\John_Negroponte\John_Negroponte_0024.jpg
6196,Serena_Williams,.\data\lfw-deepfunneled\Serena_Williams\Serena_Williams_0029.jpg
1770,Jackie_Chan,.\data\lfw-deepfunneled\Jackie_Chan\Jackie_Chan_0009.jpg
1374,Tony_Blair,.\data\lfw-deepfunneled\Tony_Blair\Tony_Blair_0076.jpg
784,Hugo_Chavez,.\data\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0042.jpg
7701,Leonardo_DiCaprio,.\data\lfw-deepfunneled\Leonardo_DiCaprio\Leonardo_DiCaprio_0009.jpg
3027,Serena_Williams,.\data\lfw-deepfunneled\Serena_Williams\Serena_Williams_0043.jpg
7046,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0463.jpg
2550,Donald_Rumsfeld,.\data\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0089.jpg
7742,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0190.jpg
7094,Tim_Henman,.\data\lfw-deepfunneled\Tim_Henman\Tim_Henman_0005.jpg
68,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0137.jpg
1894,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0412.jpg
4413,David_Nalbandian,.\data\lfw-deepfunneled\David_Nalbandian\David_Nalbandian_0007.jpg
504,Hu_Jintao,.\data\lfw-deepfunneled\Hu_Jintao\Hu_Jintao_0009.jpg
8835,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0080.jpg
5333,Colin_Powell,.\data\lfw-deepfunneled\Colin_Powell\Colin_Powell_0147.jpg
7105,Lleyton_Hewitt,.\data\lfw-deepfunneled\Lleyton_Hewitt\Lleyton_Hewitt_0002.jpg
3405,Tony_Blair,.\data\lfw-deepfunneled\Tony_Blair\Tony_Blair_0088.jpg
4211,Hosni_Mubarak,.\data\lfw-deepfunneled\Hosni_Mubarak\Hosni_Mubarak_0009.jpg
7436,Joschka_Fischer,.\data\lfw-deepfunneled\Joschka_Fischer\Joschka_Fischer_0017.jpg
344,Vladimir_Putin,.\data\lfw-deepfunneled\Vladimir_Putin\Vladimir_Putin_0018.jpg
7099,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0493.jpg
7306,Megawati_Sukarnoputri,.\data\lfw-deepfunneled\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0002.jpg
4722,Colin_Powell,.\data\lfw-deepfunneled\Colin_Powell\Colin_Powell_0106.jpg
2342,John_Kerry,.\data\lfw-deepfunneled\John_Kerry\John_Kerry_0009.jpg
1626,Jennifer_Aniston,.\data\lfw-deepfunneled\Jennifer_Aniston\Jennifer_Aniston_0011.jpg
5183,Donald_Rumsfeld,.\data\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0041.jpg
1844,Jennifer_Aniston,.\data\lfw-deepfunneled\Jennifer_Aniston\Jennifer_Aniston_0003.jpg
3286,Donald_Rumsfeld,.\data\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0092.jpg
499,Bill_Gates,.\data\lfw-deepfunneled\Bill_Gates\Bill_Gates_0012.jpg
5350,Hans_Blix,.\data\lfw-deepfunneled\Hans_Blix\Hans_Blix_0022.jpg
6118,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0450.jpg
1050,Gloria_Macapagal_Arroyo,.\data\lfw-deepfunneled\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0016.jpg
2050,Gloria_Macapagal_Arroyo,.\data\lfw-deepfunneled\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0031.jpg
5045,Taha_Yassin_Ramadan,.\data\lfw-deepfunneled\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0007.jpg
4440,Donald_Rumsfeld,.\data\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0105.jpg
4059,Junichiro_Koizumi,.\data\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0001.jpg
7414,John_Kerry,.\data\lfw-deepfunneled\John_Kerry\John_Kerry_0011.jpg
4060,Arnold_Schwarzenegger,.\data\lfw-deepfunneled\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0028.jpg
2032,Alvaro_Uribe,.\data\lfw-deepfunneled\Alvaro_Uribe\Alvaro_Uribe_0015.jpg
3639,Donald_Rumsfeld,.\data\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0042.jpg
3845,Saddam_Hussein,.\data\lfw-deepfunneled\Saddam_Hussein\Saddam_Hussein_0015.jpg
7244,Edmund_Stoiber,.\data\lfw-deepfunneled\Edmund_Stoiber\Edmund_Stoiber_0005.jpg
40,Colin_Powell,.\data\lfw-deepfunneled\Colin_Powell\Colin_Powell_0233.jpg
6457,Recep_Tayyip_Erdogan,.\data\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0001.jpg
8703,Donald_Rumsfeld,.\data\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0002.jpg
871,Dominique_de_Villepin,.\data\lfw-deepfunneled\Dominique_de_Villepin\Dominique_de_Villepin_0006.jpg
1493,Lleyton_Hewitt,.\data\lfw-deepfunneled\Lleyton_Hewitt\Lleyton_Hewitt_0026.jpg
2280,Thomas_OBrien,.\data\lfw-deepfunneled\Thomas_OBrien\Thomas_OBrien_0005.jpg
3081,Juan_Carlos_Ferrero,.\data\lfw-deepfunneled\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0021.jpg
6820,Jason_Kidd,.\data\lfw-deepfunneled\Jason_Kidd\Jason_Kidd_0008.jpg
1137,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0342.jpg
2605,Nestor_Kirchner,.\data\lfw-deepfunneled\Nestor_Kirchner\Nestor_Kirchner_0007.jpg
1431,Jean_Chretien,.\data\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0039.jpg
6896,Catherine_Zeta-Jones,.\data\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0011.jpg
6772,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0087.jpg
7170,Hugo_Chavez,.\data\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0024.jpg
7893,Kate_Hudson,.\data\lfw-deepfunneled\Kate_Hudson\Kate_Hudson_0007.jpg
7256,Ariel_Sharon,.\data\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0005.jpg
8502,Bill_Clinton,.\data\lfw-deepfunneled\Bill_Clinton\Bill_Clinton_0008.jpg
1392,Sergey_Lavrov,.\data\lfw-deepfunneled\Sergey_Lavrov\Sergey_Lavrov_0002.jpg
4040,Rudolph_Giuliani,.\data\lfw-deepfunneled\Rudolph_Giuliani\Rudolph_Giuliani_0002.jpg
9040,James_Blake,.\data\lfw-deepfunneled\James_Blake\James_Blake_0011.jpg
4330,Gerhard_Schroeder,.\data\lfw-deepfunneled\Gerhard_Schroeder\Gerhard_Schroeder_0001.jpg
7459,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0519.jpg
3990,Carlos_Menem,.\data\lfw-deepfunneled\Carlos_Menem\Carlos_Menem_0005.jpg
6403,Colin_Powell,.\data\lfw-deepfunneled\Colin_Powell\Colin_Powell_0085.jpg
7412,George_W_Bush,.\data\lfw-deepfunneled\George_W_Bush\George_W_Bush_0034.jpg
1171,Harrison_Ford,.\data\lfw-deepfunneled\Harrison_Ford\Harrison_Ford_0006.jpg
5540,Colin_Powell,.\data\lfw-deepfunneled\Colin_Powell\Colin_Powell_0001.jpg
2747,Saddam_Hussein,.\data\lfw-deepfunneled\Saddam_Hussein\Saddam_Hussein_0017.jpg
3248,Adrien_Brody,.\data\lfw-deepfunneled\Adrien_Brody\Adrien_Brody_0003.jpg
6782,Winona_Ryder,.\data\lfw-deepfunneled\Winona_Ryder\Winona_Ryder_0015.jpg
