,actor_name,path
1510,Colin_Powell,.\lfw-deepfunneled\Colin_Powell\Colin_Powell_0053.jpg
7282,Recep_Tayyip_Erdogan,.\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0020.jpg
8486,Tom_Hanks,.\lfw-deepfunneled\Tom_Hanks\Tom_Hanks_0010.jpg
3370,Gordon_Brown,.\lfw-deepfunneled\Gordon_Brown\Gordon_Brown_0001.jpg
8728,Tung_Chee-hwa,.\lfw-deepfunneled\Tung_Chee-hwa\Tung_Chee-hwa_0001.jpg
4718,John_Bolton,.\lfw-deepfunneled\John_Bolton\John_Bolton_0011.jpg
8579,Tony_Blair,.\lfw-deepfunneled\Tony_Blair\Tony_Blair_0040.jpg
5185,Junichiro_Koizumi,.\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0048.jpg
6186,Megawati_Sukarnoputri,.\lfw-deepfunneled\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0016.jpg
6538,Muhammad_Ali,.\lfw-deepfunneled\Muhammad_Ali\Muhammad_Ali_0005.jpg
5043,Juan_Carlos_Ferrero,.\lfw-deepfunneled\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0001.jpg
851,Bill_Clinton,.\lfw-deepfunneled\Bill_Clinton\Bill_Clinton_0001.jpg
3111,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0505.jpg
6737,Nicole_Kidman,.\lfw-deepfunneled\Nicole_Kidman\Nicole_Kidman_0006.jpg
8560,Tony_Blair,.\lfw-deepfunneled\Tony_Blair\Tony_Blair_0021.jpg
1507,Colin_Powell,.\lfw-deepfunneled\Colin_Powell\Colin_Powell_0050.jpg
3356,Gonzalo_Sanchez_de_Lozada,.\lfw-deepfunneled\Gonzalo_Sanchez_de_Lozada\Gonzalo_Sanchez_de_Lozada_0001.jpg
3222,Gerhard_Schroeder,.\lfw-deepfunneled\Gerhard_Schroeder\Gerhard_Schroeder_0076.jpg
316,Amelie_Mauresmo,.\lfw-deepfunneled\Amelie_Mauresmo\Amelie_Mauresmo_0002.jpg
5366,Kim_Ryong-sung,.\lfw-deepfunneled\Kim_Ryong-sung\Kim_Ryong-sung_0001.jpg
327,Amelie_Mauresmo,.\lfw-deepfunneled\Amelie_Mauresmo\Amelie_Mauresmo_0013.jpg
378,Andre_Agassi,.\lfw-deepfunneled\Andre_Agassi\Andre_Agassi_0001.jpg
8564,Tony_Blair,.\lfw-deepfunneled\Tony_Blair\Tony_Blair_0025.jpg
2926,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0320.jpg
8657,Tony_Blair,.\lfw-deepfunneled\Tony_Blair\Tony_Blair_0118.jpg
5521,Laura_Bush,.\lfw-deepfunneled\Laura_Bush\Laura_Bush_0008.jpg
3991,Jacques_Chirac,.\lfw-deepfunneled\Jacques_Chirac\Jacques_Chirac_0024.jpg
4338,Jennifer_Aniston,.\lfw-deepfunneled\Jennifer_Aniston\Jennifer_Aniston_0020.jpg
2081,Donald_Rumsfeld,.\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0082.jpg
2792,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0186.jpg
3846,Hu_Jintao,.\lfw-deepfunneled\Hu_Jintao\Hu_Jintao_0008.jpg
4815,John_Negroponte,.\lfw-deepfunneled\John_Negroponte\John_Negroponte_0011.jpg
7371,Richard_Gephardt,.\lfw-deepfunneled\Richard_Gephardt\Richard_Gephardt_0002.jpg
4767,John_Kerry,.\lfw-deepfunneled\John_Kerry\John_Kerry_0006.jpg
5535,Laura_Bush,.\lfw-deepfunneled\Laura_Bush\Laura_Bush_0022.jpg
8485,Tom_Hanks,.\lfw-deepfunneled\Tom_Hanks\Tom_Hanks_0009.jpg
5243,Kate_Hudson,.\lfw-deepfunneled\Kate_Hudson\Kate_Hudson_0002.jpg
7314,Renee_Zellweger,.\lfw-deepfunneled\Renee_Zellweger\Renee_Zellweger_0016.jpg
4252,Jean_Chretien,.\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0022.jpg
3367,Gonzalo_Sanchez_de_Lozada,.\lfw-deepfunneled\Gonzalo_Sanchez_de_Lozada\Gonzalo_Sanchez_de_Lozada_0012.jpg
1688,Colin_Powell,.\lfw-deepfunneled\Colin_Powell\Colin_Powell_0231.jpg
2387,Fernando_Gonzalez,.\lfw-deepfunneled\Fernando_Gonzalez\Fernando_Gonzalez_0008.jpg
8106,Spencer_Abraham,.\lfw-deepfunneled\Spencer_Abraham\Spencer_Abraham_0004.jpg
2856,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0250.jpg
5067,Juan_Carlos_Ferrero,.\lfw-deepfunneled\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0025.jpg
4151,Javier_Solana,.\lfw-deepfunneled\Javier_Solana\Javier_Solana_0001.jpg
555,Ariel_Sharon,.\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0013.jpg
3772,Hugo_Chavez,.\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0009.jpg
2638,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0032.jpg
5929,Mahmoud_Abbas,.\lfw-deepfunneled\Mahmoud_Abbas\Mahmoud_Abbas_0022.jpg
4483,Jesse_Jackson,.\lfw-deepfunneled\Jesse_Jackson\Jesse_Jackson_0007.jpg
3019,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0413.jpg
482,Anna_Kournikova,.\lfw-deepfunneled\Anna_Kournikova\Anna_Kournikova_0012.jpg
2709,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0103.jpg
5157,Junichiro_Koizumi,.\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0020.jpg
922,Bill_McBride,.\lfw-deepfunneled\Bill_McBride\Bill_McBride_0008.jpg
3076,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0470.jpg
6669,Nestor_Kirchner,.\lfw-deepfunneled\Nestor_Kirchner\Nestor_Kirchner_0008.jpg
2085,Donald_Rumsfeld,.\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0086.jpg
7117,Pierce_Brosnan,.\lfw-deepfunneled\Pierce_Brosnan\Pierce_Brosnan_0012.jpg
504,Ann_Veneman,.\lfw-deepfunneled\Ann_Veneman\Ann_Veneman_0007.jpg
8231,Taha_Yassin_Ramadan,.\lfw-deepfunneled\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0013.jpg
5608,Leonardo_DiCaprio,.\lfw-deepfunneled\Leonardo_DiCaprio\Leonardo_DiCaprio_0004.jpg
4292,Jeb_Bush,.\lfw-deepfunneled\Jeb_Bush\Jeb_Bush_0007.jpg
2844,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0238.jpg
6334,Michael_Schumacher,.\lfw-deepfunneled\Michael_Schumacher\Michael_Schumacher_0012.jpg
7030,Pervez_Musharraf,.\lfw-deepfunneled\Pervez_Musharraf\Pervez_Musharraf_0004.jpg
4414,Jennifer_Lopez,.\lfw-deepfunneled\Jennifer_Lopez\Jennifer_Lopez_0013.jpg
2535,George_Clooney,.\lfw-deepfunneled\George_Clooney\George_Clooney_0008.jpg
3956,Jack_Straw,.\lfw-deepfunneled\Jack_Straw\Jack_Straw_0019.jpg
4821,John_Negroponte,.\lfw-deepfunneled\John_Negroponte\John_Negroponte_0017.jpg
7911,Serena_Williams,.\lfw-deepfunneled\Serena_Williams\Serena_Williams_0009.jpg
3922,Jackie_Chan,.\lfw-deepfunneled\Jackie_Chan\Jackie_Chan_0003.jpg
8568,Tony_Blair,.\lfw-deepfunneled\Tony_Blair\Tony_Blair_0029.jpg
3827,Hugo_Chavez,.\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0064.jpg
5609,Leonardo_DiCaprio,.\lfw-deepfunneled\Leonardo_DiCaprio\Leonardo_DiCaprio_0005.jpg
7954,Serena_Williams,.\lfw-deepfunneled\Serena_Williams\Serena_Williams_0052.jpg
2809,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0203.jpg
2088,Donald_Rumsfeld,.\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0089.jpg
2814,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0208.jpg
8376,Tim_Henman,.\lfw-deepfunneled\Tim_Henman\Tim_Henman_0017.jpg
2754,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0148.jpg
2723,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0117.jpg
1855,David_Nalbandian,.\lfw-deepfunneled\David_Nalbandian\David_Nalbandian_0014.jpg
3847,Hu_Jintao,.\lfw-deepfunneled\Hu_Jintao\Hu_Jintao_0009.jpg
3097,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0491.jpg
1532,Colin_Powell,.\lfw-deepfunneled\Colin_Powell\Colin_Powell_0075.jpg
5747,Lleyton_Hewitt,.\lfw-deepfunneled\Lleyton_Hewitt\Lleyton_Hewitt_0030.jpg
8640,Tony_Blair,.\lfw-deepfunneled\Tony_Blair\Tony_Blair_0101.jpg
3735,Hosni_Mubarak,.\lfw-deepfunneled\Hosni_Mubarak\Hosni_Mubarak_0006.jpg
4956,Joschka_Fischer,.\lfw-deepfunneled\Joschka_Fischer\Joschka_Fischer_0006.jpg
8921,Vladimir_Putin,.\lfw-deepfunneled\Vladimir_Putin\Vladimir_Putin_0044.jpg
2617,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0011.jpg
6171,Megawati_Sukarnoputri,.\lfw-deepfunneled\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0001.jpg
1500,Colin_Powell,.\lfw-deepfunneled\Colin_Powell\Colin_Powell_0043.jpg
4768,John_Kerry,.\lfw-deepfunneled\John_Kerry\John_Kerry_0007.jpg
4337,Jennifer_Aniston,.\lfw-deepfunneled\Jennifer_Aniston\Jennifer_Aniston_0019.jpg
2083,Donald_Rumsfeld,.\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0084.jpg
4331,Jennifer_Aniston,.\lfw-deepfunneled\Jennifer_Aniston\Jennifer_Aniston_0013.jpg
2103,Donald_Rumsfeld,.\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0104.jpg
902,Bill_Gates,.\lfw-deepfunneled\Bill_Gates\Bill_Gates_0014.jpg
3597,Hans_Blix,.\lfw-deepfunneled\Hans_Blix\Hans_Blix_0037.jpg
2815,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0209.jpg
3316,Gloria_Macapagal_Arroyo,.\lfw-deepfunneled\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0022.jpg
3315,Gloria_Macapagal_Arroyo,.\lfw-deepfunneled\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0021.jpg
8221,Taha_Yassin_Ramadan,.\lfw-deepfunneled\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0003.jpg
2029,Donald_Rumsfeld,.\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0030.jpg
5173,Junichiro_Koizumi,.\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0036.jpg
4773,John_Kerry,.\lfw-deepfunneled\John_Kerry\John_Kerry_0012.jpg
662,Arnold_Schwarzenegger,.\lfw-deepfunneled\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0011.jpg
263,Alvaro_Uribe,.\lfw-deepfunneled\Alvaro_Uribe\Alvaro_Uribe_0021.jpg
2020,Donald_Rumsfeld,.\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0021.jpg
7782,Saddam_Hussein,.\lfw-deepfunneled\Saddam_Hussein\Saddam_Hussein_0018.jpg
2166,Edmund_Stoiber,.\lfw-deepfunneled\Edmund_Stoiber\Edmund_Stoiber_0004.jpg
1668,Colin_Powell,.\lfw-deepfunneled\Colin_Powell\Colin_Powell_0211.jpg
7267,Recep_Tayyip_Erdogan,.\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0005.jpg
2080,Donald_Rumsfeld,.\lfw-deepfunneled\Donald_Rumsfeld\Donald_Rumsfeld_0081.jpg
1984,Dominique_de_Villepin,.\lfw-deepfunneled\Dominique_de_Villepin\Dominique_de_Villepin_0009.jpg
5727,Lleyton_Hewitt,.\lfw-deepfunneled\Lleyton_Hewitt\Lleyton_Hewitt_0010.jpg
8307,Thomas_OBrien,.\lfw-deepfunneled\Thomas_OBrien\Thomas_OBrien_0002.jpg
5068,Juan_Carlos_Ferrero,.\lfw-deepfunneled\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0026.jpg
4144,Jason_Kidd,.\lfw-deepfunneled\Jason_Kidd\Jason_Kidd_0006.jpg
2833,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0227.jpg
6663,Nestor_Kirchner,.\lfw-deepfunneled\Nestor_Kirchner\Nestor_Kirchner_0002.jpg
4279,Jean_Chretien,.\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0049.jpg
1228,Catherine_Zeta-Jones,.\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0003.jpg
3002,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0396.jpg
3826,Hugo_Chavez,.\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0063.jpg
5242,Kate_Hudson,.\lfw-deepfunneled\Kate_Hudson\Kate_Hudson_0001.jpg
572,Ariel_Sharon,.\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0030.jpg
855,Bill_Clinton,.\lfw-deepfunneled\Bill_Clinton\Bill_Clinton_0005.jpg
7965,Sergey_Lavrov,.\lfw-deepfunneled\Sergey_Lavrov\Sergey_Lavrov_0006.jpg
7723,Rudolph_Giuliani,.\lfw-deepfunneled\Rudolph_Giuliani\Rudolph_Giuliani_0009.jpg
4046,James_Blake,.\lfw-deepfunneled\James_Blake\James_Blake_0010.jpg
3244,Gerhard_Schroeder,.\lfw-deepfunneled\Gerhard_Schroeder\Gerhard_Schroeder_0098.jpg
3083,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0477.jpg
1133,Carlos_Menem,.\lfw-deepfunneled\Carlos_Menem\Carlos_Menem_0011.jpg
1661,Colin_Powell,.\lfw-deepfunneled\Colin_Powell\Colin_Powell_0204.jpg
2614,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0008.jpg
3605,Harrison_Ford,.\lfw-deepfunneled\Harrison_Ford\Harrison_Ford_0001.jpg
1502,Colin_Powell,.\lfw-deepfunneled\Colin_Powell\Colin_Powell_0045.jpg
7770,Saddam_Hussein,.\lfw-deepfunneled\Saddam_Hussein\Saddam_Hussein_0006.jpg
75,Adrien_Brody,.\lfw-deepfunneled\Adrien_Brody\Adrien_Brody_0009.jpg
9026,Winona_Ryder,.\lfw-deepfunneled\Winona_Ryder\Winona_Ryder_0008.jpg
4696,John_Ashcroft,.\lfw-deepfunneled\John_Ashcroft\John_Ashcroft_0046.jpg
4290,Jeb_Bush,.\lfw-deepfunneled\Jeb_Bush\Jeb_Bush_0005.jpg
7621,Roh_Moo-hyun,.\lfw-deepfunneled\Roh_Moo-hyun\Roh_Moo-hyun_0004.jpg
3216,Gerhard_Schroeder,.\lfw-deepfunneled\Gerhard_Schroeder\Gerhard_Schroeder_0070.jpg
2611,George_W_Bush,.\lfw-deepfunneled\George_W_Bush\George_W_Bush_0005.jpg
8392,Tommy_Franks,.\lfw-deepfunneled\Tommy_Franks\Tommy_Franks_0003.jpg
5368,Kim_Ryong-sung,.\lfw-deepfunneled\Kim_Ryong-sung\Kim_Ryong-sung_0003.jpg
5182,Junichiro_Koizumi,.\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0045.jpg
5835,Luiz_Inacio_Lula_da_Silva,.\lfw-deepfunneled\Luiz_Inacio_Lula_da_Silva\Luiz_Inacio_Lula_da_Silva_0019.jpg
